(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j)
(1+0j),(0.98078525-0.19509032j),(0.9238795-0.38268346j),(0.8314696-0.55557024j),(0.70710677-0.70710677j),(0.55557024-0.8314696j),(0.38268343-0.9238795j),(0.19509035-0.98078525j),(-4.371139e-08-1j),(-0.19509032-0.98078525j),(-0.3826834-0.92387956j),(-0.5555702-0.83146966j),(-0.70710677-0.70710677j),(-0.83146966-0.5555702j),(-0.9238795-0.3826835j),(-0.9807853-0.19509031j),(-1+8.742278e-08j),(-0.9807853+0.19509025j),(-0.9238795+0.38268343j),(-0.83146954+0.5555703j),(-0.7071068+0.7071067j),(-0.5555704+0.8314695j),(-0.38268358+0.9238795j),(-0.19509038+0.98078525j),(1.1924881e-08+1j),(0.19509041+0.98078525j),(0.3826836+0.92387944j),(0.55557007+0.8314697j),(0.7071067+0.7071069j),(0.8314696+0.5555703j),(0.92387956+0.38268343j),(0.9807853+0.19509023j)
(1+0j),(0.9238795-0.38268346j),(0.70710677-0.70710677j),(0.38268343-0.9238795j),(-4.371139e-08-1j),(-0.3826834-0.92387956j),(-0.70710677-0.70710677j),(-0.9238795-0.3826835j),(-1+8.742278e-08j),(-0.9238795+0.38268343j),(-0.7071068+0.7071067j),(-0.38268358+0.9238795j),(1.1924881e-08+1j),(0.3826836+0.92387944j),(0.7071067+0.7071069j),(0.92387956+0.38268343j),(1-1.7484555e-07j),(0.92387956-0.3826833j),(0.70710677-0.70710677j),(0.38268328-0.9238796j),(1.3907092e-07-1j),(-0.382683-0.9238797j),(-0.7071066-0.707107j),(-0.9238795-0.38268355j),(-1+2.3849761e-08j),(-0.92387944+0.3826836j),(-0.70710653+0.707107j),(-0.38268384+0.9238794j),(-2.900667e-07+1j),(0.3826833+0.92387956j),(0.7071068+0.70710677j),(0.9238796+0.38268325j)
(1+0j),(0.8314696-0.55557024j),(0.38268343-0.9238795j),(-0.19509032-0.98078525j),(-0.70710677-0.70710677j),(-0.9807853-0.19509031j),(-0.9238795+0.38268343j),(-0.5555704+0.8314695j),(1.1924881e-08+1j),(0.55557007+0.8314697j),(0.92387956+0.38268343j),(0.9807853-0.1950901j),(0.70710677-0.70710677j),(0.19509053-0.98078525j),(-0.382683-0.9238797j),(-0.8314698-0.55557j),(-1+2.3849761e-08j),(-0.8314697+0.55557007j),(-0.38268384+0.9238794j),(0.19509058+0.98078525j),(0.7071068+0.70710677j),(0.98078525+0.19509053j),(0.9238797-0.382683j),(0.55557-0.8314698j),(-3.577464e-08-1j),(-0.55557007-0.8314697j),(-0.9238794-0.38268384j),(-0.98078525+0.19509059j),(-0.7071074+0.7071061j),(-0.19508958+0.9807854j),(0.3826839+0.9238793j),(0.8314698+0.55557j)
(1+0j),(0.70710677-0.70710677j),(-4.371139e-08-1j),(-0.70710677-0.70710677j),(-1+8.742278e-08j),(-0.7071068+0.7071067j),(1.1924881e-08+1j),(0.7071067+0.7071069j),(1-1.7484555e-07j),(0.70710677-0.70710677j),(1.3907092e-07-1j),(-0.7071066-0.707107j),(-1+2.3849761e-08j),(-0.70710653+0.707107j),(-2.900667e-07+1j),(0.7071068+0.70710677j),(1-3.496911e-07j),(0.707107-0.7071066j),(-3.577464e-08-1j),(-0.707107-0.70710653j),(-1-2.7814184e-07j),(-0.7071074+0.7071061j),(-5.920583e-07+1j),(0.7071066+0.70710695j),(1-4.7699523e-08j),(0.70710653-0.70710707j),(-6.874574e-07-1j),(-0.7071062-0.7071074j),(-1-5.801334e-07j),(-0.70710695+0.7071066j),(5.9624405e-08+1j),(0.70710707+0.70710653j)
(1+0j),(0.55557024-0.8314696j),(-0.3826834-0.92387956j),(-0.9807853-0.19509031j),(-0.7071068+0.7071067j),(0.19509041+0.98078525j),(0.92387956+0.38268343j),(0.83146966-0.5555702j),(1.3907092e-07-1j),(-0.8314698-0.55557j),(-0.92387944+0.3826836j),(-0.19509022+0.9807853j),(0.7071068+0.70710677j),(0.9807853-0.19509028j),(0.38268355-0.9238795j),(-0.55557007-0.8314697j),(-1-2.7814184e-07j),(-0.55557054+0.8314694j),(0.3826839+0.9238793j),(0.9807852+0.19509082j),(0.70710653-0.70710707j),(-0.19508967-0.9807854j),(-0.9238796-0.38268325j),(-0.8314701+0.5555695j),(5.9624405e-08+1j),(0.83147013+0.55556947j),(0.92387956-0.38268334j),(0.19508955-0.9807854j),(-0.7071066-0.70710695j),(-0.98078513+0.19509093j),(-0.3826838+0.9238794j),(0.5555706+0.83146936j)
(1+0j),(0.38268343-0.9238795j),(-0.70710677-0.70710677j),(-0.9238795+0.38268343j),(1.1924881e-08+1j),(0.92387956+0.38268343j),(0.70710677-0.70710677j),(-0.382683-0.9238797j),(-1+2.3849761e-08j),(-0.38268384+0.9238794j),(0.7071068+0.70710677j),(0.9238797-0.382683j),(-3.577464e-08-1j),(-0.9238794-0.38268384j),(-0.7071074+0.7071061j),(0.3826839+0.9238793j),(1-4.7699523e-08j),(0.3826838-0.9238794j),(-0.7071062-0.7071074j),(-0.9238793+0.38268393j),(5.9624405e-08+1j),(0.9238794+0.3826838j),(0.7071074-0.7071062j),(-0.38268393-0.9238793j),(-1+7.154928e-08j),(-0.3826838+0.9238794j),(0.7071062+0.7071074j),(0.9238793-0.38268393j),(1.8238744e-06-1j),(-0.9238801-0.38268203j),(-0.70710605+0.70710754j),(0.38268396+0.9238793j)
(1+0j),(0.19509035-0.98078525j),(-0.9238795-0.3826835j),(-0.5555704+0.8314695j),(0.7071067+0.7071069j),(0.83146966-0.5555702j),(-0.382683-0.9238797j),(-0.98078537+0.19508995j),(-2.900667e-07+1j),(0.98078525+0.19509053j),(0.38268355-0.9238795j),(-0.8314696-0.55557024j),(-0.7071074+0.7071061j),(0.5555695+0.8314701j),(0.9238798-0.38268274j),(-0.19508967-0.9807854j),(-1-5.801334e-07j),(-0.19509082+0.9807852j),(0.9238794+0.3826838j),(0.5555705-0.8314694j),(-0.7071066-0.70710695j),(-0.8314697+0.55557007j),(0.38268337+0.92387956j),(0.98078525-0.19509032j),(1.8238744e-06-1j),(-0.98078495-0.19509202j),(-0.38268498+0.9238789j),(0.83146876+0.55557156j),(0.70710784-0.70710576j),(-0.55556905-0.8314704j),(-0.92388004+0.3826822j),(0.1950891+0.98078555j)
(1+0j),(-4.371139e-08-1j),(-1+8.742278e-08j),(1.1924881e-08+1j),(1-1.7484555e-07j),(1.3907092e-07-1j),(-1+2.3849761e-08j),(-2.900667e-07+1j),(1-3.496911e-07j),(-3.577464e-08-1j),(-1-2.7814184e-07j),(-5.920583e-07+1j),(1-4.7699523e-08j),(-6.874574e-07-1j),(-1-5.801334e-07j),(5.9624405e-08+1j),(1-6.993822e-07j),(5.682086e-07-1j),(-1+7.154928e-08j),(7.113071e-07+1j),(1+5.562837e-07j),(1.8238744e-06-1j),(-1-1.1841166e-06j),(-5.443588e-07+1j),(1-9.5399045e-08j),(-7.351569e-07-1j),(-1+1.3749147e-06j),(-1.8000247e-06+1j),(1+1.1602668e-06j),(5.2050905e-07-1j),(-1+1.1924881e-07j),(7.5900664e-07+1j)
(1+0j),(-0.19509032-0.98078525j),(-0.9238795+0.38268343j),(0.55557007+0.8314697j),(0.70710677-0.70710677j),(-0.8314698-0.55557j),(-0.38268384+0.9238794j),(0.98078525+0.19509053j),(-3.577464e-08-1j),(-0.98078525+0.19509059j),(0.3826839+0.9238793j),(0.8314697-0.55557007j),(-0.7071062-0.7071074j),(-0.55557+0.8314698j),(0.9238794+0.3826838j),(0.19508955-0.9807854j),(-1+7.154928e-08j),(0.1950897+0.9807854j),(0.9238793-0.38268393j),(-0.5555701-0.8314697j),(-0.70710605+0.70710754j),(0.83146876+0.55557156j),(0.38268378-0.9238794j),(-0.9807854-0.19508952j),(-1.8000247e-06+1j),(0.98078537-0.19508973j),(-0.382684-0.9238793j),(-0.83146864+0.55557173j),(0.7071062+0.70710737j),(0.55556995-0.83146983j),(-0.92388016-0.382682j),(-0.19509135+0.9807851j)
(1+0j),(-0.3826834-0.92387956j),(-0.7071068+0.7071067j),(0.92387956+0.38268343j),(1.3907092e-07-1j),(-0.92387944+0.3826836j),(0.7071068+0.70710677j),(0.38268355-0.9238795j),(-1-2.7814184e-07j),(0.3826839+0.9238793j),(0.70710653-0.70710707j),(-0.9238796-0.38268325j),(5.9624405e-08+1j),(0.92387956-0.38268334j),(-0.7071066-0.70710695j),(-0.3826838+0.9238794j),(1+5.562837e-07j),(-0.38268277-0.9238798j),(-0.70710605+0.70710754j),(0.92387915+0.38268438j),(-7.351569e-07-1j),(-0.92388004+0.3826822j),(0.70710707+0.7071065j),(0.38268495-0.9238789j),(-1+1.1924881e-07j),(0.38268515+0.9238788j),(0.7071069-0.70710665j),(-0.92388016-0.382682j),(-4.9665925e-07+1j),(0.923879-0.3826846j),(-0.70710623-0.70710737j),(-0.38268256+0.9238799j)
(1+0j),(-0.5555702-0.83146966j),(-0.38268358+0.9238795j),(0.9807853-0.1950901j),(-0.7071066-0.707107j),(-0.19509022+0.9807853j),(0.9238797-0.382683j),(-0.8314696-0.55557024j),(-5.920583e-07+1j),(0.8314697-0.55557007j),(-0.9238796-0.38268325j),(0.19509092+0.98078513j),(0.7071074-0.7071062j),(-0.9807852-0.1950908j),(0.38268337+0.92387956j),(0.55556995-0.8314698j),(-1-1.1841166e-06j),(0.5555712+0.831469j),(0.38268378-0.9238794j),(-0.98078567+0.19508848j),(0.70710707+0.7071065j),(0.19509138-0.9807851j),(-0.9238791+0.38268456j),(0.8314695+0.5555705j),(1.7761749e-06-1j),(-0.8314693+0.55557066j),(0.92387915+0.38268432j),(-0.19509163-0.980785j),(-0.7071069+0.70710665j),(0.98078495+0.19509196j),(-0.38268402-0.92387927j),(-0.55557096+0.8314691j)
(1+0j),(-0.70710677-0.70710677j),(1.1924881e-08+1j),(0.70710677-0.70710677j),(-1+2.3849761e-08j),(0.7071068+0.70710677j),(-3.577464e-08-1j),(-0.7071074+0.7071061j),(1-4.7699523e-08j),(-0.7071062-0.7071074j),(5.9624405e-08+1j),(0.7071074-0.7071062j),(-1+7.154928e-08j),(0.7071062+0.7071074j),(1.8238744e-06-1j),(-0.70710605+0.70710754j),(1-9.5399045e-08j),(-0.7071062-0.70710737j),(-1.8000247e-06+1j),(0.70710605-0.70710754j),(-1+1.1924881e-07j),(0.7071062+0.70710737j),(1.7761749e-06-1j),(-0.707106+0.70710754j),(1-1.4309856e-07j),(-0.70710623-0.70710737j),(-1.7523251e-06+1j),(0.707106-0.70710754j),(-1-3.6477488e-06j),(0.7071089+0.7071046j),(-2.086222e-06-1j),(-0.707106+0.7071076j)
(1+0j),(-0.83146966-0.5555702j),(0.3826836+0.92387944j),(0.19509053-0.98078525j),(-0.70710653+0.707107j),(0.9807853-0.19509028j),(-0.9238794-0.38268384j),(0.5555695+0.8314701j),(-6.874574e-07-1j),(-0.55557+0.8314698j),(0.92387956-0.38268334j),(-0.9807852-0.1950908j),(0.7071062+0.7071074j),(-0.19508907-0.98078555j),(-0.38268498+0.9238789j),(0.83146864-0.5555717j),(-1+1.3749147e-06j),(0.83147013+0.5555694j),(-0.382684-0.9238793j),(-0.19509013+0.9807853j),(0.7071069-0.70710665j),(-0.98078537+0.19508976j),(0.92387915+0.38268432j),(-0.5555691-0.8314704j),(-1.7523251e-06+1j),(0.5555688-0.83147055j),(-0.9238805+0.3826811j),(0.9807847+0.19509318j),(-0.70710444-0.70710915j),(0.19508669+0.980786j),(0.38268018-0.9238809j),(-0.83146787+0.55557287j)
(1+0j),(-0.9238795-0.3826835j),(0.7071067+0.7071069j),(-0.382683-0.9238797j),(-2.900667e-07+1j),(0.38268355-0.9238795j),(-0.7071074+0.7071061j),(0.9238798-0.38268274j),(-1-5.801334e-07j),(0.9238794+0.3826838j),(-0.7071066-0.70710695j),(0.38268337+0.92387956j),(1.8238744e-06-1j),(-0.38268498+0.9238789j),(0.70710784-0.70710576j),(-0.92388004+0.3826822j),(1+1.1602668e-06j),(-0.92387915-0.38268435j),(0.7071062+0.70710737j),(-0.38268283-0.9238798j),(-4.9665925e-07+1j),(0.38268372-0.9238794j),(-0.7071069+0.70710665j),(0.9238795-0.38268343j),(-1-3.6477488e-06j),(0.9238782+0.38268664j),(-0.70710444-0.70710915j),(0.38268054+0.92388076j),(2.9841412e-06-1j),(-0.38268605+0.92387843j),(0.7071087-0.7071049j),(-0.92388046+0.38268113j)
(1+0j),(-0.9807853-0.19509031j),(0.92387956+0.38268343j),(-0.8314698-0.55557j),(0.7071068+0.70710677j),(-0.55557007-0.8314697j),(0.3826839+0.9238793j),(-0.19508967-0.9807854j),(5.9624405e-08+1j),(0.19508955-0.9807854j),(-0.3826838+0.9238794j),(0.55556995-0.8314698j),(-0.70710605+0.70710754j),(0.83146864-0.5555717j),(-0.92388004+0.3826822j),(0.98078537-0.19508973j),(-1+1.1924881e-07j),(0.9807854+0.19508949j),(-0.92388016-0.382682j),(0.83146876+0.5555715j),(-0.70710623-0.70710737j),(0.5555702+0.83146966j),(-0.38268402-0.92387927j),(0.19509166+0.980785j),(-2.086222e-06-1j),(-0.19508757+0.98078585j),(0.38268018-0.9238809j),(-0.55557305+0.83146775j),(0.7071087-0.7071049j),(-0.83147067+0.55556864j),(0.92388-0.38268232j),(-0.98078537+0.19508985j)
(1+0j),(-1+8.742278e-08j),(1-1.7484555e-07j),(-1+2.3849761e-08j),(1-3.496911e-07j),(-1-2.7814184e-07j),(1-4.7699523e-08j),(-1-5.801334e-07j),(1-6.993822e-07j),(-1+7.154928e-08j),(1+5.562837e-07j),(-1-1.1841166e-06j),(1-9.5399045e-08j),(-1+1.3749147e-06j),(1+1.1602668e-06j),(-1+1.1924881e-07j),(1-1.3987644e-06j),(-1-1.1364172e-06j),(1-1.4309856e-07j),(-1+1.4226142e-06j),(1+1.1125674e-06j),(-1-3.6477488e-06j),(1+2.3682333e-06j),(-1-1.0887176e-06j),(1-1.9079809e-07j),(-1+1.4703138e-06j),(1-2.7498295e-06j),(-1-3.6000495e-06j),(1+2.3205337e-06j),(-1-1.0410181e-06j),(1-2.3849762e-07j),(-1+1.5180133e-06j)
(1+0j),(-0.9807853+0.19509025j),(0.92387956-0.3826833j),(-0.8314697+0.55557007j),(0.707107-0.7071066j),(-0.55557054+0.8314694j),(0.3826838-0.9238794j),(-0.19509082+0.9807852j),(5.682086e-07-1j),(0.1950897+0.9807854j),(-0.38268277-0.9238798j),(0.5555712+0.831469j),(-0.7071062-0.70710737j),(0.83147013+0.5555694j),(-0.92387915-0.38268435j),(0.9807854+0.19508949j),(-1-1.1364172e-06j),(0.98078513-0.19509101j),(-0.92388004+0.38268226j),(0.8314693-0.5555707j),(-0.7071078+0.70710576j),(0.5555699-0.83146983j),(-0.38268134+0.9238804j),(0.1950938-0.9807846j),(-1.7046257e-06+1j),(-0.19509046-0.98078525j),(0.38268524+0.9238788j),(-0.5555734-0.8314675j),(0.7071054+0.7071082j),(-0.83146954-0.55557036j),(0.92388016+0.38268188j),(-0.98078597-0.19508687j)
(1+0j),(-0.9238795+0.38268343j),(0.70710677-0.70710677j),(-0.38268384+0.9238794j),(-3.577464e-08-1j),(0.3826839+0.9238793j),(-0.7071062-0.7071074j),(0.9238794+0.3826838j),(-1+7.154928e-08j),(0.9238793-0.38268393j),(-0.70710605+0.70710754j),(0.38268378-0.9238794j),(-1.8000247e-06+1j),(-0.382684-0.9238793j),(0.7071062+0.70710737j),(-0.92388016-0.382682j),(1-1.4309856e-07j),(-0.92388004+0.38268226j),(0.707106-0.70710754j),(-0.38268372+0.92387944j),(-2.086222e-06-1j),(0.38268054+0.92388076j),(-0.70710623-0.7071073j),(0.92388016+0.3826819j),(-1-3.6000495e-06j),(0.92388-0.38268232j),(-0.70710593+0.7071076j),(0.38268012-0.9238809j),(-1.6569261e-06+1j),(-0.3826841-0.92387927j),(0.707109+0.70710456j),(-0.9238787-0.3826854j)
(1+0j),(-0.83146954+0.5555703j),(0.38268328-0.9238796j),(0.19509058+0.98078525j),(-0.707107-0.70710653j),(0.9807852+0.19509082j),(-0.9238793+0.38268393j),(0.5555705-0.8314694j),(7.113071e-07+1j),(-0.5555701-0.8314697j),(0.92387915+0.38268438j),(-0.98078567+0.19508848j),(0.70710605-0.70710754j),(-0.19509013+0.9807853j),(-0.38268283-0.9238798j),(0.83146876+0.5555715j),(-1+1.4226142e-06j),(0.8314693-0.5555707j),(-0.38268372+0.92387944j),(-0.19509292-0.9807848j),(0.70710534+0.7071082j),(-0.9807854-0.19508943j),(0.923881-0.38267994j),(-0.5555709+0.8314692j),(-2.1339213e-06-1j),(0.5555681+0.831471j),(-0.9238797-0.38268307j),(0.98078465-0.19509362j),(-0.7071077+0.7071059j),(0.19508873-0.9807856j),(0.38268062+0.9238807j),(-0.83146954-0.5555703j)
(1+0j),(-0.7071068+0.7071067j),(1.3907092e-07-1j),(0.7071068+0.70710677j),(-1-2.7814184e-07j),(0.70710653-0.70710707j),(5.9624405e-08+1j),(-0.7071066-0.70710695j),(1+5.562837e-07j),(-0.70710605+0.70710754j),(-7.351569e-07-1j),(0.70710707+0.7071065j),(-1+1.1924881e-07j),(0.7071069-0.70710665j),(-4.9665925e-07+1j),(-0.70710623-0.70710737j),(1+1.1125674e-06j),(-0.7071078+0.70710576j),(-2.086222e-06-1j),(0.70710534+0.7071082j),(-1+1.4703138e-06j),(0.7071087-0.7071049j),(8.544057e-07+1j),(-0.70710444-0.7071091j),(1-2.3849762e-07j),(-0.70710415+0.70710945j),(3.7741046e-07-1j),(0.707109+0.70710456j),(-1-9.933185e-07j),(0.707105-0.70710856j),(-1.6092266e-06+1j),(-0.70710814-0.70710546j)
(1+0j),(-0.5555704+0.8314695j),(-0.382683-0.9238797j),(0.98078525+0.19509053j),(-0.7071074+0.7071061j),(-0.19508967-0.9807854j),(0.9238794+0.3826838j),(-0.8314697+0.55557007j),(1.8238744e-06-1j),(0.83146876+0.55557156j),(-0.92388004+0.3826822j),(0.19509138-0.9807851j),(0.7071062+0.70710737j),(-0.98078537+0.19508976j),(0.38268372-0.9238794j),(0.5555702+0.83146966j),(-1-3.6477488e-06j),(0.5555699-0.83146983j),(0.38268054+0.92388076j),(-0.9807854-0.19508943j),(0.7071087-0.7071049j),(0.19509171+0.980785j),(-0.9238787-0.38268542j),(0.8314685-0.5555718j),(-1.6569261e-06+1j),(-0.83147097-0.5555682j),(0.92388-0.38268235j),(-0.19508748+0.98078585j),(-0.7071063-0.70710725j),(0.9807846-0.19509366j),(-0.38268358+0.92387944j),(-0.55556715-0.8314717j)
(1+0j),(-0.38268358+0.9238795j),(-0.7071066-0.707107j),(0.9238797-0.382683j),(-5.920583e-07+1j),(-0.9238796-0.38268325j),(0.7071074-0.7071062j),(0.38268337+0.92387956j),(-1-1.1841166e-06j),(0.38268378-0.9238794j),(0.70710707+0.7071065j),(-0.9238791+0.38268456j),(1.7761749e-06-1j),(0.92387915+0.38268432j),(-0.7071069+0.70710665j),(-0.38268402-0.92387927j),(1+2.3682333e-06j),(-0.38268134+0.9238804j),(-0.70710623-0.7071073j),(0.923881-0.38267994j),(8.544057e-07+1j),(-0.9238787-0.38268542j),(0.70710504-0.7071085j),(0.38268292+0.92387974j),(-1-3.5523499e-06j),(0.38268244-0.9238799j),(0.7071054+0.70710814j),(-0.9238785+0.3826859j),(3.2971096e-07-1j),(0.92387825+0.38268653j),(-0.7071059+0.70710766j),(-0.38268185-0.9238802j)
(1+0j),(-0.19509038+0.98078525j),(-0.9238795-0.38268355j),(0.55557-0.8314698j),(0.7071066+0.70710695j),(-0.8314701+0.5555695j),(-0.38268393-0.9238793j),(0.98078525-0.19509032j),(-5.443588e-07+1j),(-0.9807854-0.19508952j),(0.38268495-0.9238789j),(0.8314695+0.5555705j),(-0.707106+0.70710754j),(-0.5555691-0.8314704j),(0.9238795-0.38268343j),(0.19509166+0.980785j),(-1-1.0887176e-06j),(0.1950938-0.9807846j),(0.92388016+0.3826819j),(-0.5555709+0.8314692j),(-0.70710444-0.7071091j),(0.8314685-0.5555718j),(0.38268292+0.92387974j),(-0.98078585+0.19508739j),(-2.1816209e-06-1j),(0.98078525+0.19509059j),(-0.38268596+0.9238785j),(-0.83147097-0.5555682j),(0.70710677-0.70710677j),(0.55557454+0.83146673j),(-0.9238785+0.38268596j),(-0.19509059-0.98078525j)
(1+0j),(1.1924881e-08+1j),(-1+2.3849761e-08j),(-3.577464e-08-1j),(1-4.7699523e-08j),(5.9624405e-08+1j),(-1+7.154928e-08j),(1.8238744e-06-1j),(1-9.5399045e-08j),(-1.8000247e-06+1j),(-1+1.1924881e-07j),(1.7761749e-06-1j),(1-1.4309856e-07j),(-1.7523251e-06+1j),(-1-3.6477488e-06j),(-2.086222e-06-1j),(1-1.9079809e-07j),(-1.7046257e-06+1j),(-1-3.6000495e-06j),(-2.1339213e-06-1j),(1-2.3849762e-07j),(-1.6569261e-06+1j),(-1-3.5523499e-06j),(-2.1816209e-06-1j),(1-2.8619712e-07j),(-1.6092266e-06+1j),(-1-3.5046503e-06j),(-2.2293204e-06-1j),(1+7.2954977e-06j),(6.0678676e-06+1j),(-1+4.172444e-06j),(-2.27702e-06-1j)
(1+0j),(0.19509041+0.98078525j),(-0.92387944+0.3826836j),(-0.55557007-0.8314697j),(0.70710653-0.70710707j),(0.83147013+0.55556947j),(-0.3826838+0.9238794j),(-0.98078495-0.19509202j),(-7.351569e-07-1j),(0.98078537-0.19508973j),(0.38268515+0.9238788j),(-0.8314693+0.55557066j),(-0.70710623-0.70710737j),(0.5555688-0.83147055j),(0.9238782+0.38268664j),(-0.19508757+0.98078585j),(-1+1.4703138e-06j),(-0.19509046-0.98078525j),(0.92388-0.38268232j),(0.5555681+0.831471j),(-0.70710415+0.70710945j),(-0.83147097-0.5555682j),(0.38268244-0.9238799j),(0.98078525+0.19509059j),(-1.6092266e-06+1j),(-0.98078585+0.19508743j),(-0.38268653-0.92387825j),(0.83147275-0.55556554j),(0.7071019+0.7071117j),(-0.55556446+0.83147347j),(-0.9238817-0.38267824j),(0.19508612-0.98078614j)
(1+0j),(0.3826836+0.92387944j),(-0.70710653+0.707107j),(-0.9238794-0.38268384j),(-6.874574e-07-1j),(0.92387956-0.38268334j),(0.7071062+0.7071074j),(-0.38268498+0.9238789j),(-1+1.3749147e-06j),(-0.382684-0.9238793j),(0.7071069-0.70710665j),(0.92387915+0.38268432j),(-1.7523251e-06+1j),(-0.9238805+0.3826811j),(-0.70710444-0.70710915j),(0.38268018-0.9238809j),(1-2.7498295e-06j),(0.38268524+0.9238788j),(-0.70710593+0.7071076j),(-0.9238797-0.38268307j),(3.7741046e-07-1j),(0.92388-0.38268235j),(0.7071054+0.70710814j),(-0.38268596+0.9238785j),(-1-3.5046503e-06j),(-0.38268653-0.92387825j),(0.70711035-0.7071032j),(0.9238773+0.38268885j),(-6.6318903e-06+1j),(-0.92388237+0.38267657j),(-0.7071118-0.70710176j),(0.3826776-0.92388195j)
(1+0j),(0.55557007+0.8314697j),(-0.38268384+0.9238794j),(-0.98078525+0.19509059j),(-0.7071062-0.7071074j),(0.19508955-0.9807854j),(0.9238793-0.38268393j),(0.83146876+0.55557156j),(-1.8000247e-06+1j),(-0.83146864+0.55557173j),(-0.92388016-0.382682j),(-0.19509163-0.980785j),(0.707106-0.70710754j),(0.9807847+0.19509318j),(0.38268054+0.92388076j),(-0.55557305+0.83146775j),(-1-3.6000495e-06j),(-0.5555734-0.8314675j),(0.38268012-0.9238809j),(0.98078465-0.19509362j),(0.707109+0.70710456j),(-0.19508748+0.98078585j),(-0.9238785+0.3826859j),(-0.83147097-0.5555682j),(-2.2293204e-06-1j),(0.83147275-0.55556554j),(0.9238773+0.38268885j),(0.19508436+0.98078644j),(-0.70711124+0.7071023j),(-0.980784-0.19509672j),(-0.3826772-0.9238821j),(0.555576-0.8314657j)
(1+0j),(0.7071067+0.7071069j),(-2.900667e-07+1j),(-0.7071074+0.7071061j),(-1-5.801334e-07j),(-0.7071066-0.70710695j),(1.8238744e-06-1j),(0.70710784-0.70710576j),(1+1.1602668e-06j),(0.7071062+0.70710737j),(-4.9665925e-07+1j),(-0.7071069+0.70710665j),(-1-3.6477488e-06j),(-0.70710444-0.70710915j),(2.9841412e-06-1j),(0.7071087-0.7071049j),(1+2.3205337e-06j),(0.7071054+0.7071082j),(-1.6569261e-06+1j),(-0.7071077+0.7071059j),(-1-9.933185e-07j),(-0.7071063-0.70710725j),(3.2971096e-07-1j),(0.70710677-0.70710677j),(1+7.2954977e-06j),(0.7071019+0.7071117j),(-6.6318903e-06+1j),(-0.70711124+0.7071023j),(-1-5.9682825e-06j),(-0.7071028-0.70711076j),(5.304675e-06-1j),(0.7071103-0.70710325j)
(1+0j),(0.8314696+0.5555703j),(0.3826833+0.92387956j),(-0.19508958+0.9807854j),(-0.70710695+0.7071066j),(-0.98078513+0.19509093j),(-0.9238801-0.38268203j),(-0.55556905-0.8314704j),(5.2050905e-07-1j),(0.55556995-0.83146983j),(0.923879-0.3826846j),(0.98078495+0.19509196j),(0.7071089+0.7071046j),(0.19508669+0.980786j),(-0.38268605+0.92387843j),(-0.83147067+0.55556864j),(-1-1.0410181e-06j),(-0.83146954-0.55557036j),(-0.3826841-0.92387927j),(0.19508873-0.9807856j),(0.707105-0.70710856j),(0.9807846-0.19509366j),(0.92387825+0.38268653j),(0.55557454+0.83146673j),(6.0678676e-06+1j),(-0.55556446+0.83147347j),(-0.92388237+0.38267657j),(-0.980784-0.19509672j),(-0.7071028-0.70711076j),(-0.19508566-0.9807862j),(0.382687-0.9238781j),(0.83147126-0.55556774j)
(1+0j),(0.92387956+0.38268343j),(0.7071068+0.70710677j),(0.3826839+0.9238793j),(5.9624405e-08+1j),(-0.3826838+0.9238794j),(-0.70710605+0.70710754j),(-0.92388004+0.3826822j),(-1+1.1924881e-07j),(-0.92388016-0.382682j),(-0.70710623-0.70710737j),(-0.38268402-0.92387927j),(-2.086222e-06-1j),(0.38268018-0.9238809j),(0.7071087-0.7071049j),(0.92388-0.38268232j),(1-2.3849762e-07j),(0.92388016+0.38268188j),(0.707109+0.70710456j),(0.38268062+0.9238807j),(-1.6092266e-06+1j),(-0.38268358+0.92387944j),(-0.7071059+0.70710766j),(-0.9238785+0.38268596j),(-1+4.172444e-06j),(-0.9238817-0.38267824j),(-0.7071118-0.70710176j),(-0.3826772-0.9238821j),(5.304675e-06-1j),(0.382687-0.9238781j),(0.7071085-0.7071051j),(0.9238799-0.38268253j)
(1+0j),(0.9807853+0.19509023j),(0.9238796+0.38268325j),(0.8314698+0.55557j),(0.70710707+0.70710653j),(0.5555706+0.83146936j),(0.38268396+0.9238793j),(0.1950891+0.98078555j),(7.5900664e-07+1j),(-0.19509135+0.9807851j),(-0.38268256+0.9238799j),(-0.55557096+0.8314691j),(-0.707106+0.7071076j),(-0.83146787+0.55557287j),(-0.92388046+0.38268113j),(-0.98078537+0.19508985j),(-1+1.5180133e-06j),(-0.98078597-0.19508687j),(-0.9238787-0.3826854j),(-0.83146954-0.5555703j),(-0.70710814-0.70710546j),(-0.55556715-0.8314717j),(-0.38268185-0.9238802j),(-0.19509059-0.98078525j),(-2.27702e-06-1j),(0.19508612-0.98078614j),(0.3826776-0.92388195j),(0.555576-0.8314657j),(0.7071103-0.70710325j),(0.83147126-0.55556774j),(0.9238799-0.38268253j),(0.9807851-0.19509134j)
